buildingtype,primarypropertytype,zipcode,councildistrictcode,neighborhood,latitude,longitude,largestpropertyusetype,energystarscore,siteeuikbtu_sf,siteenergyusekbtu,defaultdata,compliancestatus,totalghgemissions,flag_seattle_outlier,numberofbuildings_log,largestpropertyusetypegfa_log,naturalgaskbtu_log,electricitykbtu_log,propertygfatotal_log,thirdlargestpropertyusetypegfa_log,numberoffloors_log,secondlargestpropertyusetypegfa_log,construction_era,energystar_missing,uses_steam,has_parking,building_age,gfa_per_floor,elec_ratio,steam_ratio,primary_usage_dominance,is_multipurpose,is_high_performer,is_low_performer,age_x_size,multipurpose_x_size
NonResidential,Self-Storage Facility,98107,6,BALLARD,47.66351,-122.37961,Self-Storage Facility,73.0,21.0,502898.6875,False,Compliant,17.39,0,0.6931471805599453,10.085850775128717,12.614536585975857,12.216022976383341,10.085850775128717,0.0,1.0986122886681096,0.0,Historic,1,0,0,114,12000.0,0.40166937202436026,0.0,1.0,0,0,0,2.736,0.0
NonResidential,Mixed Use Property,98107,6,BALLARD,47.66852,-122.38175,Strip Mall,65.5,73.69999695,1995131.75,False,Compliant,60.67,0,0.6931471805599453,9.15915233520675,13.82891531146291,13.796978902640927,10.206772268215317,8.81001204797317,1.3862943611198906,9.011523512653032,Historic,1,0,0,107,9028.333333333334,0.4920166299794487,0.0,0.3507476462986893,1,0,0,2.898095,0.27085
Nonresidential COS,Other,98125,5,NORTH,47.70544,-122.2918,Other - Recreation,72.0,233.5,8086943.5,False,Compliant,309.14,0,0.0,10.373241150526654,15.516316709133672,14.774317719991465,10.283942497640124,0.0,1.0986122886681096,7.88193748927207,Early_Code,1,0,0,20,14629.0,0.3225671108002671,0.0,1.0,0,0,0,0.58516,0.0
NonResidential,Small- and Mid-Sized Office,98125,5,NORTH,47.719,-122.29966,Office,58.0,59.59999847,2235765.5,False,Compliant,44.26,0,0.6931471805599453,10.53212287826962,13.339907279908044,14.294385346858435,10.53212287826962,0.0,1.0986122886681096,0.0,Historic,0,0,0,85,18750.0,0.7220148982529697,0.0,1.0,0,0,0,3.1875,0.0
NonResidential,K-12 School,98125,5,NORTHWEST,47.73143,-122.32784,K-12 School,61.0,48.5,1164364.75,False,Compliant,33.28,0,0.6931471805599453,10.085142220342378,13.209216075138405,13.335858936156542,10.085142220342378,0.0,1.3862943611198906,0.0,Historic,0,0,0,86,7994.333333333333,0.5316186358269606,0.0,1.0,0,0,0,2.062538,0.0
NonResidential,Distribution Center,98106,1,DELRIDGE,47.55832,-122.35239,Distribution Center,22.0,34.29999924,809870.8125,False,Compliant,30.49,0,0.6931471805599453,9.908524844053396,13.196288332811507,12.511754250090354,10.090008612393838,0.0,0.6931471805599453,8.160803920954665,Mid_Century,0,0,0,36,24100.0,0.3352497655297338,0.0,0.8340248962655602,1,0,1,0.8676,0.241
NonResidential,Worship Facility,98126,1,SOUTHWEST,47.51709,-122.37797,Worship Facility,100.0,4.199999809,100841.7031,False,Non-Compliant,0.7,1,0.6931471805599453,10.076305761898272,0.0,11.521320130958498,10.076305761898272,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,45,23772.0,1.0,0.0,1.0,0,1,0,1.06974,0.0
NonResidential,K-12 School,98105,4,NORTHEAST,47.66665,-122.31818,K-12 School,5.0,74.69999695,3846501.25,False,Compliant,128.66,0,1.3862943611198906,10.84964771801256,14.607310960494576,14.30967983170879,10.352778140184322,0.0,1.0986122886681096,0.0,Modern,0,0,0,12,15671.5,0.426136609210773,0.0,1.0,0,0,1,0.376116,0.0
NonResidential,Mixed Use Property,98103,6,NORTHWEST,47.68582,-122.33709,Parking,65.5,74.09999847,2450442.75,False,Compliant,17.08,0,0.6931471805599453,10.088015007879244,0.0,14.711779790591532,10.931552190245274,9.165552189186048,1.3862943611198906,10.064840802893887,Early_Code,1,0,1,20,18637.333333333332,1.0,0.0,0.4301759908427529,1,0,0,1.11824,0.55912
NonResidential,Other,98199,7,MAGNOLIA / QUEEN ANNE,47.65843,-122.38435,Other,72.0,85.5,1735995.75,False,Compliant,67.45,0,0.6931471805599453,9.798182590890704,13.997489556091708,13.192652208772392,9.918129829272997,0.0,1.0986122886681096,7.738488122494646,Mid_Century,1,0,0,59,10147.0,0.3089915398698413,0.0,0.8869616635458756,0,0,0,1.197346,0.0
NonResidential,Small- and Mid-Sized Office,98199,7,MAGNOLIA / QUEEN ANNE,47.65708,-122.38383,Office,64.0,53.59999847,1286817.375,False,Compliant,8.97,0,0.6931471805599453,10.086184039035157,0.0,14.067683062436927,10.610833452495886,0.0,1.6094379124341003,0.0,Early_Code,0,0,1,33,10142.75,0.9999997085833566,0.0,0.5917527297823568,1,0,0,1.338843,0.40571
NonResidential,Small- and Mid-Sized Office,98199,7,MAGNOLIA / QUEEN ANNE,47.65649,-122.38383,Office,78.0,42.09999847,1755788.5,False,Compliant,12.24,0,0.6931471805599453,10.638448235909484,0.0,14.378428886504171,10.638448235909484,0.0,1.6094379124341003,9.392745258631441,Early_Code,0,0,1,33,10426.75,0.9999997152276598,0.0,1.0,0,0,0,1.376331,0.0
NonResidential,Mixed Use Property,98119,7,MAGNOLIA / QUEEN ANNE,47.65118,-122.37875,Office,65.5,39.70000076,2189735.0,False,Compliant,42.87,0,0.6931471805599453,9.912298620814678,13.301723887957971,14.280194437398903,10.962058791667054,9.648014489106362,1.0986122886681096,9.87513951702064,Mid_Century,1,0,0,56,28822.0,0.726804841681756,0.0,0.3500104087155645,1,0,0,3.228064,0.57644
NonResidential,Warehouse,98119,7,MAGNOLIA / QUEEN ANNE,47.64913,-122.37929,Non-Refrigerated Warehouse,9.0,43.0,1700057.375,False,Compliant,28.28,0,0.6931471805599453,10.14831431468148,12.782649492313478,14.111214370058905,10.584005316695931,0.0,1.0986122886681096,9.543306469268108,Mid_Century,0,0,0,61,19748.5,0.7906033171380465,0.0,0.6468086183760792,1,0,1,2.409317,0.39497
Nonresidential COS,Other,98112,3,EAST,47.6303,-122.3142,Other - Entertainment/Public Assembly,72.0,66.0,3548858.25,False,Compliant,121.9,0,0.6931471805599453,10.892601145448044,14.56016705957633,14.182333239012852,10.4069259578681,0.0,0.6931471805599453,0.0,Historic,1,0,0,84,33087.0,0.4066493780077015,0.0,1.0,0,0,0,2.779308,0.0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.70793,-122.33316,Office,73.0,43.90000153,1211349.25,False,Compliant,8.44,0,0.6931471805599453,10.224664844121703,0.0,14.007245998118803,10.224664844121703,0.0,1.0986122886681096,0.0,Early_Code,0,0,0,34,13787.0,0.9999997936185621,0.0,1.0,0,0,0,0.937516,0.0
NonResidential,Retail Store,98125,5,NORTH,47.70747,-122.32249,Retail Store,99.0,13.39999962,335245.0,True,Error - Correct Default Data,2.34,0,0.6931471805599453,10.125950872545474,0.0,12.722619869678264,10.125950872545474,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,51,24982.0,1.0,0.0,1.0,0,1,0,1.274082,0.0
NonResidential,Senior Care Community,98125,5,North,47.71069,-122.32674,Senior Care Community,4.0,90.19999695,3936421.5,False,Compliant,82.57,0,0.6931471805599453,10.684233437575141,13.993428265365797,14.82408726497851,10.684233437575141,0.0,1.791759469228055,0.0,Early_Code,0,0,0,18,8732.2,0.6964942651593585,0.0,1.0,0,0,1,0.785898,0.0
NonResidential,Small- and Mid-Sized Office,98133,5,NORTHWEST,47.70842,-122.3332,Office,91.0,32.5,2472350.25,False,Compliant,17.24,0,0.6931471805599453,11.239882384368588,0.0,14.720680077771313,11.239882384368588,0.0,1.3862943611198906,0.0,Early_Code,0,0,1,29,25368.333333333332,0.9999998988816411,0.0,1.0,0,1,0,2.207045,0.0
NonResidential,Mixed Use Property,98125,5,North,47.70983,-122.31865,Non-Refrigerated Warehouse,65.5,53.59999847,1998725.25,False,Compliant,44.28,0,0.6931471805599453,9.770013301136158,13.396554352882482,14.108921687980875,10.37380363296391,8.294299608857235,1.0986122886681096,9.665928089487558,Mid_Century,1,0,0,64,16004.5,0.6709241302675293,0.0,0.5467212346527539,1,0,0,2.048576,0.32009
NonResidential,Retail Store,98125,5,NORTH,47.70708,-122.32251,Retail Store,69.0,45.70000076,1900006.25,True,Error - Correct Default Data,13.25,0,0.6931471805599453,10.636239987688432,0.0,14.45736812834041,10.636239987688432,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,50,41615.0,0.9999998684214855,0.0,1.0,0,0,0,2.08075,0.0
NonResidential,Medical Office,98125,5,NORTH,47.70676,-122.32264,Medical Office,55.0,50.59999847,1459199.75,False,Compliant,33.42,0,0.6931471805599453,10.269587937122015,13.130085485036698,13.769806875705271,10.269587937122015,0.0,1.3862943611198906,0.0,Early_Code,0,0,0,28,9613.666666666666,0.6546903533940436,0.0,1.0,0,0,0,0.807548,0.0
NonResidential,Self-Storage Facility,98125,5,NORTH,47.70782,-122.31873,Self-Storage Facility,73.0,3.799999952,123767.2031,False,Compliant,0.86,0,1.0986122886681096,10.353320361711043,0.0,11.726164124398904,10.414663115066407,0.0,1.0986122886681096,6.892641641172089,Mid_Century,1,0,0,39,16672.0,0.9999983590160001,0.0,0.9404990403071017,0,0,0,1.300416,0.0
Nonresidential COS,Other,98125,5,NORTH,47.70541,-122.32232,Other - Recreation,72.0,79.90000153,2436063.0,False,Compliant,80.19,0,1.0986122886681096,10.325449175172755,14.130203042637259,13.879636806629227,10.325449175172755,0.0,0.6931471805599453,0.0,Modern,1,0,0,11,30498.0,0.43768408288291394,0.0,1.0,0,0,0,0.335478,0.0
NonResidential,K-12 School,98106,1,DELRIDGE,47.51698,-122.35946,K-12 School,92.0,44.79999924,959352.0,False,Compliant,42.96,0,0.6931471805599453,9.971426535544321,13.574951228561629,12.062005950990269,10.668397099322965,0.0,1.0986122886681096,0.0,Historic,0,0,0,92,21487.5,0.1805020472152036,0.0,0.4980802792321117,1,1,0,3.9537,0.42975
NonResidential,Other,98108,1,DELRIDGE,47.53366,-122.33733,"Repair Services (Vehicle, Shoe, Locksmith, etc)",72.0,69.30000305,1612105.75,False,Compliant,52.41,0,0.6931471805599453,9.478533767844102,13.701589056976772,13.486700888745073,10.054533417409907,0.0,0.6931471805599453,9.22876950744455,Mid_Century,1,0,0,53,23260.0,0.44648373718659584,0.0,0.5621238177128117,1,0,0,1.23278,0.2326
NonResidential,Small- and Mid-Sized Office,98106,1,DELRIDGE,47.53309,-122.33977,Office,88.0,72.40000153,2619088.5,False,Compliant,55.85,0,0.6931471805599453,10.213285750552616,13.610576453743665,14.40573258828853,10.330714152425806,5.655991810819852,1.0986122886681096,9.06577692078483,Early_Code,0,0,0,28,15329.5,0.6889373917681667,0.0,0.8892005610098177,0,1,0,0.858452,0.0
NonResidential,Other,98109,7,MAGNOLIA / QUEEN ANNE,47.63132,-122.34136,Other,72.0,37.29999924,1012024.313,False,Compliant,32.58,0,0.6931471805599453,10.208948146339551,13.223527299669168,13.036363125419113,10.208948146339551,0.0,1.0986122886681096,0.0,Historic,1,0,0,96,13572.0,0.45334483974991224,0.0,1.0,0,0,0,2.605824,0.0
NonResidential,Other,98133,5,NORTHWEST,47.70969,-122.34557,Other,72.0,150.0,3475804.25,False,Compliant,184.6,0,1.791759469228055,10.05048413127047,15.061335801719705,11.333992465959382,10.05048413127047,0.0,0.6931471805599453,0.0,Mid_Century,1,0,0,46,23166.0,8.631095954267275e-07,0.0,1.0,0,0,0,1.065636,0.0
NonResidential,Medical Office,98133,5,NORTHWEST,47.70558,-122.33486,Medical Office,81.0,36.59999847,1633105.375,False,Compliant,11.39,0,0.6931471805599453,10.707012640565683,0.0,14.30599428105233,10.456222579379329,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,37,17379.5,0.9999997703761155,0.0,1.0,0,1,0,1.286083,0.0
NonResidential,Hospital,98133,5,NORTHWEST,47.71425,-122.33689,Hospital (General Medical & Surgical),85.0,204.6999969,98960776.0,False,Compliant,3278.11,0,1.791759469228055,13.08885002623115,16.8162532959869,17.57354658016614,12.937557938327314,0.0,0.6931471805599453,12.494382021186151,Mid_Century,0,0,0,50,415632.0,0.43314290502329933,0.0,1.0,0,1,0,20.7816,0.0
NonResidential,Worship Facility,98133,5,NORTHWEST,47.71745,-122.33221,Worship Facility,73.0,33.70000076,1614026.25,False,Compliant,53.21,0,0.6931471805599453,10.734438237243268,13.720480938799133,13.465501916204728,10.708176107828981,6.880384082186005,1.0986122886681096,6.933423025730715,Mid_Century,1,0,0,51,22359.5,0.43659822756909933,0.0,1.0,0,0,0,2.280669,0.0
NonResidential,Supermarket / Grocery Store,98144,2,GREATER DUWAMISH,47.57894,-122.31287,Supermarket/Grocery Store,16.0,270.0,5833800.0,False,Compliant,129.89,0,0.6931471805599453,9.980633761712781,14.474968060953358,15.176502239190572,9.980633761712781,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,51,21603.0,0.6685278891974357,0.0,1.0,0,0,1,1.101753,0.0
NonResidential,Medical Office,98112,3,EAST,47.62014,-122.31228,Medical Office,60.0,173.3999939,102673696.0,False,Compliant,3238.24,0,0.6931471805599453,13.161945563679867,16.8162532959869,17.68675933856451,13.291231507998484,10.899697907586157,1.3862943611198906,12.551054996758598,Mid_Century,0,0,0,52,197327.0,0.4675227820765311,0.0,0.8787224589978394,0,0,0,30.783012,0.0
NonResidential,Distribution Center,98108,1,DELRIDGE,47.53158,-122.33568,Distribution Center,53.0,10.10000038,436252.5,False,Compliant,3.04,0,0.6931471805599453,10.67014073838981,0.0,12.985979921511179,10.666650414667744,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,37,42900.0,1.0,0.0,1.0,0,0,0,1.5873,0.0
Campus,Other,98108,1,DELRIDGE,47.51885,-122.33421,Adult Education,72.0,53.29999924,3091387.5,False,Compliant,96.15,0,1.791759469228055,10.967387616194118,14.296044795214376,14.203796275081352,10.967387616194118,0.0,0.6931471805599453,0.0,Modern,1,0,0,11,57952.0,0.4769541184985706,0.0,1.0,0,0,0,0.637472,0.0
NonResidential,Other,98108,1,DELRIDGE,47.52956,-122.33592,Other - Services,72.0,118.0,3094090.0,False,Compliant,122.71,0,0.6931471805599453,9.812632434192041,14.600329489083432,13.71246070400369,10.174773439176352,0.0,0.6931471805599453,8.983565234427923,Mid_Century,1,0,0,45,26232.0,0.29154969635660244,0.0,0.6961726136017078,1,0,0,1.18044,0.26232
NonResidential,Warehouse,98144,3,DOWNTOWN,47.59783,-122.31554,Non-Refrigerated Warehouse,92.0,12.10000038,313528.0938,False,Compliant,2.19,0,0.6931471805599453,10.159717656838128,0.0,12.655647138764124,10.159717656838128,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,60,12920.0,0.9999997008242584,0.0,1.0,0,1,0,1.5504,0.0
NonResidential,Small- and Mid-Sized Office,98144,2,DOWNTOWN,47.59721,-122.31838,Office,73.0,29.0,1268459.0,False,Compliant,43.63,0,0.6931471805599453,10.687708679995445,13.533106532086531,13.15093528505858,10.717656961343524,0.0,0.6931471805599453,0.0,Early_Code,1,0,0,28,45145.0,0.40560317676803115,0.0,0.9704950714364824,0,0,0,1.26406,0.0
NonResidential,Small- and Mid-Sized Office,98144,3,DOWNTOWN,47.59728,-122.31587,Office,89.0,44.59999847,1981115.25,False,Compliant,19.12,0,0.6931471805599453,10.701400071671154,11.65279174972762,14.439363928902786,11.16099638444237,0.0,1.791759469228055,10.162615817569847,Modern,0,0,1,15,14066.4,0.9419462093384017,0.0,0.6315332992094637,1,1,0,1.05498,0.70332
SPS-District K-12,K-12 School,98108,2,GREATER DUWAMISH,47.55813,-122.3189,K-12 School,94.0,21.70000076,1155080.5,True,Error - Correct Default Data,12.15,0,0.6931471805599453,10.882471353748706,11.393792768931887,13.879717461622846,10.830658875506495,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,45,50546.0,0.9231495120902828,0.0,1.0,0,1,0,2.27457,0.0
NonResidential,Supermarket / Grocery Store,98117,6,BALLARD,47.6899,-122.37619,Supermarket/Grocery Store,22.0,269.1000061,12250422.0,False,Compliant,326.74,0,0.6931471805599453,10.725972971725227,15.470057582085321,15.764232749519394,10.725972971725227,0.0,0.6931471805599453,0.0,Early_Code,0,0,0,22,45522.0,0.5730178927713674,0.0,1.0,0,0,1,1.001484,0.0
NonResidential,Retail Store,98133,5,NORTHWEST,47.72286,-122.34612,Retail Store,75.5,16.70000076,326778.6875,False,Compliant,2.28,0,0.6931471805599453,9.685393729854024,0.0,12.697039380417332,9.90792768056215,6.2324480165505225,1.0986122886681096,8.160803920954665,Mid_Century,1,0,0,37,10044.0,0.9999978961296244,0.0,0.8004778972520908,1,0,0,0.743256,0.20088
Campus,Other,98134,1,GREATER DUWAMISH,47.57049,-122.34857,Other,72.0,56.20000076,7837692.5,False,Compliant,179.55,0,1.791759469228055,11.846235564444227,14.811495629146444,15.45067547465045,11.841567122476253,0.0,1.0986122886681096,0.0,Early_Code,1,0,0,27,69453.5,0.6545680377228374,0.0,1.0,0,0,0,3.750489,0.0
NonResidential,Small- and Mid-Sized Office,98134,1,GREATER DUWAMISH,47.56999,-122.34703,Office,57.0,69.5,2826828.0,False,Compliant,23.6,0,0.6931471805599453,10.61295089758101,11.343618845253769,14.824345830604472,10.61295089758101,0.0,1.0986122886681096,0.0,Early_Code,0,0,0,19,20328.5,0.9701347234426715,0.0,1.0,0,0,0,0.772483,0.0
NonResidential,Warehouse,98134,1,GREATER DUWAMISH,47.57279,-122.35066,Non-Refrigerated Warehouse,60.0,13.30000019,269016.6875,False,Compliant,2.25,0,0.6931471805599453,9.83633227734872,9.013108202446475,12.471543617641661,9.913487387114461,0.0,0.6931471805599453,7.313886831633462,Historic,1,0,0,116,20200.0,0.9694863260109097,0.0,0.9257425742574258,0,0,0,2.3432,0.0
NonResidential,Residence Hall,98104,3,EAST,47.6073,-122.32585,Residence Hall/Dormitory,29.0,82.80000305,3652708.75,False,Compliant,184.0,0,0.6931471805599453,10.694033639083207,13.148600162999315,14.01349628849556,10.693920233396923,0.0,0.6931471805599453,0.0,Historic,0,1,0,112,44086.0,0.33370960660359245,0.5257671447251303,1.0,0,0,1,4.937632,0.0
NonResidential,Small- and Mid-Sized Office,98104,3,EAST,47.60663,-122.32526,Office,94.0,25.79999924,1403820.0,False,Compliant,9.79,0,0.6931471805599453,10.90362298610533,0.0,14.154708362562493,10.90362298610533,0.0,2.0794415416798357,9.61587214452889,Mid_Century,0,0,1,46,7767.428571428572,1.0,0.0,1.0,0,1,0,2.501112,0.0
NonResidential,Other,98104,3,EAST,47.60709,-122.32416,Museum,72.0,309.0,14524386.0,False,Compliant,712.39,0,0.6931471805599453,10.757924157061597,11.620442653336701,15.570373477743615,10.772686676876432,0.0,0.6931471805599453,0.0,Mid_Century,1,1,0,65,47699.0,0.39813414487882653,0.5941993692538879,0.9853456047296589,0,0,0,3.100435,0.0
NonResidential,Medical Office,98104,3,EAST,47.60862,-122.32372,Medical Office,52.0,111.0,25311526.0,False,Compliant,1110.07,0,0.6931471805599453,12.337688454595476,0.0,16.301689398174762,12.52295787446477,0.0,0.6931471805599453,11.820079227611604,Historic,0,1,0,71,274568.0,0.4746957966896188,0.5253041242949951,0.8308797820576324,1,0,0,19.494328,2.74568
NonResidential,Small- and Mid-Sized Office,98122,3,EAST,47.60819,-122.32282,Office,69.0,63.40000153,1245923.75,False,Compliant,62.23,0,0.6931471805599453,9.886290527707606,0.0,13.088562510314956,9.965663910962803,0.0,1.3862943611198906,0.0,Mid_Century,0,1,0,60,7094.0,0.38796997007240613,0.6120296787825098,0.9236913823888733,0,0,0,1.27692,0.0
NonResidential,Other,98118,2,SOUTHEAST,47.54563,-122.27616,Other,72.0,92.30000305,3787648.25,False,Compliant,26.41,0,0.6931471805599453,10.621888164008205,0.0,15.14725606795996,10.621888164008205,0.0,1.0986122886681096,0.0,Historic,1,0,0,95,20511.0,0.9999999339959829,0.0,1.0,0,0,0,3.89709,0.0
NonResidential,Other,98106,1,DELRIDGE,47.57058,-122.35626,Other,72.0,128.5,3612526.75,False,Compliant,38.39,0,0.6931471805599453,10.243880663900578,12.564606859953825,15.017365721671203,10.243880663900578,0.0,1.0986122886681096,0.0,Mid_Century,1,0,0,50,14054.5,0.92076300888291,0.0,1.0,0,0,0,1.40545,0.0
NonResidential,Small- and Mid-Sized Office,98125,5,NORTH,47.72986,-122.29278,Office,100.0,19.89999962,409578.4063,False,Compliant,2.86,0,0.6931471805599453,9.932609366108146,0.0,12.922887523390303,10.42171570981886,0.0,1.3862943611198906,9.472012088995733,Early_Code,0,0,1,31,11193.333333333334,1.0,0.0,0.6131625967837999,1,1,0,1.04098,0.3358
NonResidential,Warehouse,98165,5,NORTH,47.72051,-122.30103,Non-Refrigerated Warehouse,100.0,5.199999809,113130.0,False,Compliant,2.69,0,0.6931471805599453,9.995929987925688,10.628714626559486,11.333992465959382,9.995929987925688,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,39,21936.0,0.6349067444532839,0.0,1.0,0,1,0,0.855504,0.0
NonResidential,Other,98125,5,NORTH,47.72083,-122.29979,Other,72.0,34.70000076,1045838.5,False,Compliant,44.26,0,0.6931471805599453,10.313608472180487,13.593918302767797,12.4073713255869,10.314304978070902,0.0,0.6931471805599453,0.0,Mid_Century,1,0,0,47,30160.0,0.23387645415616273,0.0,0.9993037135278514,0,0,0,1.41752,0.0
NonResidential,Mixed Use Property,98011,7,DOWNTOWN,47.61056,-122.33661,Office,65.5,96.40000153,9546165.0,False,Compliant,294.65,0,0.6931471805599453,10.667559071432771,15.413626619441349,15.342100632021946,11.618527951350778,9.295416544331301,2.4849066497880004,10.61837176273886,Historic,1,0,0,107,10103.363636363636,0.4821260684264309,0.0,0.3863609778921511,1,0,0,11.891659,1.11137
NonResidential,Other,98106,1,Delridge,47.56319,-122.35067,Other - Utility,72.0,40.29999924,1509292.0,False,Compliant,37.65,0,0.6931471805599453,10.252311759930146,13.284580861471994,13.733471525626657,10.601373487443247,0.0,0.6931471805599453,9.117566971823829,Early_Code,1,0,0,19,40189.0,0.6103755933245522,0.0,0.705342257831745,1,0,0,0.763591,0.40189
NonResidential,Small- and Mid-Sized Office,98103,1,DELRIDGE,47.56877,-122.36369,Office,69.0,39.90000153,3046543.0,False,Compliant,21.24,0,0.6931471805599453,10.806389047291267,0.0,14.929518391369607,11.104731637290806,9.105090961257085,1.0986122886681096,9.798182590890704,Early_Code,0,0,0,28,33242.0,1.0,0.0,0.7420431983635161,1,0,0,1.861552,0.66484
NonResidential,Small- and Mid-Sized Office,98122,3,EAST,47.60789,-122.32249,Office,85.0,56.20000076,1356874.75,False,Compliant,62.05,0,0.6931471805599453,10.092288075427792,0.0,13.317750868560594,10.132692695228933,0.0,1.3862943611198906,0.0,Mid_Century,0,1,0,57,8383.666666666666,0.44800745241961354,0.5519925015186553,0.9603991888990497,0,1,0,1.433607,0.0
